TransactionID,CustomerID,Product,Price,Quantity,PaymentType,City,Country,TransactionDate,DiscountApplied,Rating,Browser,SessionDuration,CouponCode,ReturnStatus,Warehouse,ReviewText,Category_Electronics,Category_Fashion,Device_Mobile,Device_Tablet,ShippingType_Standard,TotalSpend,Engagement,AvgSpend,SpendPerTime,Cluster
1132,1463,Mobile,95613,2,1,Delhi,IND,,Yes,1.7583537129072222,0,408,OFF20,Returned,WH2,Bad,False,False,True,False,False,191226,717.4083148661466,63742.0,467.5452322738386,0
4617,1423,Headphones,96238,4,0,Delhi,IND,,Yes,4.737441629882861,0,428,OFF20,Returned,WH1,Good,False,False,False,True,False,384952,2027.6250175898645,76990.4,897.3240093240094,0
545,1696,Dress,86962,3,0,Hyderabad,IND,,Yes,3.591299234114128,0,444,SAVE10,Returned,WH1,Good,False,True,False,True,False,260886,1594.5368599466728,65221.5,586.2606741573034,0
2946,1117,Dress,97417,4,0,Mumbai,IND,,Y,1.3440913482318515,0,175,SAVE10,Not Returned,WH2,Average,False,True,False,True,True,389668,235.215985940574,77933.6,2214.0227272727275,0
2430,1487,Laptop,81954,1,0,Chennai,IND,2023-04-05,N,2.282508979110443,0,321,OFF20,Not Returned,WH2,Average,True,False,False,False,True,81954,732.6853822944522,40977.0,254.51552795031057,0
1440,1714,Mobile,54682,1,1,Chennai,IND,,Yes,4.819096408134751,0,216,YIrSES,Returned,WH1,Average,True,False,False,True,True,54682,1040.9248241571063,27341.0,251.99078341013825,0
3586,1058,Shoes,39789,3,0,Hyderabad,India,,Yes,1.479916791072183,0,95,SAVE10,Returned,WH3,Good,False,True,False,False,True,119367,140.5920951518574,29841.75,1243.40625,0
1776,1286,Dress,48346,3,3,Mumbai,India,2023-04-05,Yes,3.802893148121832,0,41,OFF20,Returned,WH3,Good,False,True,True,False,True,145038,155.9186190729951,36259.5,3453.285714285714,0
4922,1765,Dress,80145,1,1,Delhi,IND,,Yes,1.9698894323899931,0,280,YIrSES,Returned,WH1,Bad,False,True,True,False,False,80145,551.5690410691981,40072.5,285.2135231316726,0
301,1695,Laptop,60953,4,1,Mumbai,IN,,Yes,2.2535275187344985,0,446,OFF20,Returned,WH1,Bad,True,False,False,True,False,243812,1005.0732733555864,48762.4,545.4407158836689,0
2997,1452,Mobile,5161,3,0,Delhi,India,,No,3.512553151050018,0,319,OFF20,Returned,WH3,Bad,False,True,False,True,True,15483,1120.5044551849558,3870.75,48.384375,0
1386,1296,Headphones,45353,2,0,Hyderabad,IN,2023-04-05,Y,2.5107291890436474,0,333,YIrSES,Returned,WH2,Bad,False,True,False,True,True,90706,836.0728199515346,30235.333333333332,271.5748502994012,0
98,1824,Dress,67802,4,3,Hyderabad,IN,2023-04-05,Y,3.401882729641456,0,483,YIrSES,Returned,WH1,Bad,True,False,False,True,True,271208,1643.1093584168234,54241.6,560.3471074380166,0
265,1622,Dress,56052,1,1,Mumbai,IN,,N,4.5321632624683375,2,372,SAVE10,Not Returned,WH2,Bad,True,False,False,False,True,56052,1685.9647336382216,28026.0,150.2734584450402,0
1938,1751,Shoes,89739,2,1,Delhi,IND,,No,3.2148509861303385,2,87,SAVE10,Not Returned,WH2,Bad,False,False,False,True,True,179478,279.69203579333947,59826.0,2039.5227272727273,0
936,1515,Headphones,59414,3,1,Delhi,IND,,No,2.572900769689786,0,209,YIrSES,Not Returned,WH3,Bad,False,False,False,False,True,178242,537.7362608651653,44560.5,848.7714285714286,0
331,1168,Mobile,74674,4,0,Mumbai,India,,No,3.4769943459129915,1,259,YIrSES,Returned,WH3,Bad,True,False,False,False,True,298696,900.5415355914648,59739.2,1148.8307692307692,0
3771,1890,Laptop,99528,4,0,Delhi,IN,,Yes,3.846236428632432,1,341,YIrSES,Returned,WH1,Average,True,False,False,False,False,398112,1311.5666221636593,79622.4,1164.0701754385964,0
69,1717,Shoes,97876,1,0,Mumbai,IN,2023-04-05,Yes,4.774148987566544,2,472,YIrSES,Returned,WH1,Bad,False,False,False,True,True,97876,2253.398322131409,48938.0,206.92600422832982,0
4846,1899,Mobile,26692,3,0,Chennai,IN,2023-04-05,No,4.021154760960057,1,305,OFF20,Returned,WH1,Bad,True,False,False,True,True,80076,1226.4522020928173,20019.0,261.6862745098039,0
605,1234,Headphones,97847,4,1,Mumbai,IN,,N,2.1634744460830166,1,239,YIrSES,Not Returned,WH1,Good,True,False,False,True,True,391388,517.070392613841,78277.6,1630.7833333333333,0
3383,1116,Laptop,52985,1,3,Mumbai,IN,,No,4.330037439488121,1,195,OFF20,Not Returned,WH2,Bad,True,False,True,False,True,52985,844.3573007001837,26492.5,270.3316326530612,0
1232,1333,Dress,80408,3,3,Delhi,IN,,Y,1.8375049697898145,0,38,OFF20,Not Returned,WH2,Average,False,True,True,False,True,241224,69.82518885201296,60306.0,6185.2307692307695,0
3618,1416,Mobile,82468,4,3,Delhi,IN,,Yes,4.197720151919157,0,406,OFF20,Not Returned,WH2,Good,False,True,False,False,False,329872,1704.2743816791776,65974.4,810.4963144963145,0
3200,1192,Shoes,58476,1,2,Chennai,IN,,No,4.799369346931048,1,57,OFF20,Not Returned,WH2,Good,False,False,False,False,False,58476,273.56405277506974,29238.0,1008.2068965517242,0
1072,1032,Mobile,42694,1,3,Mumbai,IN,,Yes,2.280858306189934,2,72,OFF20,Returned,WH2,Good,False,False,False,False,True,42694,164.22179804567526,21347.0,584.8493150684932,0
3603,1887,Laptop,53126,4,1,Mumbai,IN,2023-04-05,N,4.862620951333564,1,412,OFF20,Returned,WH2,Average,True,False,True,False,True,212504,2003.3998319494283,42500.8,514.5375302663439,0
2028,1666,Headphones,8248,1,0,Mumbai,IN,,Yes,1.4863274930724346,2,417,SAVE10,Returned,WH2,Average,True,False,True,False,True,8248,619.7985646112053,4124.0,19.732057416267942,0
1038,1876,Headphones,97363,3,1,Chennai,IND,,No,2.767820549516643,1,201,SAVE10,Not Returned,WH3,Average,True,False,False,False,True,292089,556.3319304528452,73022.25,1445.9851485148515,0
4988,1417,Dress,68988,2,2,Chennai,IND,,Yes,1.1516265340433236,2,68,SAVE10,Returned,WH1,Bad,True,False,False,False,False,137976,78.310604314946,45992.0,1999.6521739130435,0
268,1611,Mobile,73097,4,2,Chennai,India,,Y,4.775045308160925,2,198,YIrSES,Returned,WH1,Bad,False,True,False,False,True,292388,945.4589710158631,58477.6,1469.286432160804,0
4357,1766,Headphones,57588,2,2,Chennai,IN,,Yes,1.9293040644769204,2,92,YIrSES,Returned,WH1,Bad,False,False,False,False,True,115176,177.49597393187668,38392.0,1238.4516129032259,0
2900,1183,Laptop,14742,4,0,Mumbai,IN,,No,2.26679665658185,1,52,YIrSES,Not Returned,WH2,Bad,True,False,False,False,False,58968,117.8734261422562,11793.6,1112.6037735849056,0
600,1419,Shoes,61763,4,3,Hyderabad,IN,,No,3.850179537005784,2,56,YIrSES,Not Returned,WH2,Average,True,False,False,False,False,247052,215.61005407232392,49410.4,4334.245614035088,0
3402,1635,Headphones,92715,2,1,Chennai,India,,N,2.674197687186722,2,317,SAVE10,Not Returned,WH2,Bad,False,False,True,False,False,185430,847.7206668381909,61810.0,583.1132075471698,0
638,1838,Headphones,13213,1,3,Chennai,India,,Yes,2.48305087456011,1,420,SAVE10,Not Returned,WH2,Bad,False,True,True,False,True,13213,1042.8813673152463,6606.5,31.38479809976247,0
1815,1058,Dress,88355,3,1,Mumbai,India,,Yes,4.178425623723976,0,457,SAVE10,Returned,WH2,Good,False,True,True,False,True,265065,1909.5405100418573,66266.25,578.7445414847161,0
1466,1476,Dress,53189,3,1,Mumbai,IND,2023-04-05,N,4.6249729204763685,0,178,YIrSES,Returned,WH2,Average,False,True,True,False,False,159567,823.2451798447936,39891.75,891.4357541899441,0
1465,1219,Dress,53832,2,1,Mumbai,IND,2023-04-05,N,3.0877375616469456,1,195,YIrSES,Not Returned,WH3,Average,True,False,False,True,True,107664,602.1088245211544,35888.0,549.3061224489796,0
3972,1767,Headphones,19377,1,3,Chennai,IND,,N,3.723834889217613,1,77,SAVE10,Not Returned,WH3,Average,False,False,False,True,True,19377,286.7352864697562,9688.5,248.42307692307693,0
4007,1833,Headphones,51925,2,0,Delhi,IN,2023-04-05,N,4.610978627060812,1,276,OFF20,Not Returned,WH3,Average,False,False,True,False,True,103850,1272.6301010687841,34616.666666666664,374.9097472924188,0
2977,1478,Laptop,71188,4,1,Chennai,IND,2023-04-05,N,1.8669755368762144,0,454,OFF20,Returned,WH3,Average,False,True,False,True,True,284752,847.6068937418014,56950.4,625.8285714285714,0
4211,1235,Laptop,71399,1,3,Mumbai,IN,,N,4.3066285032426,0,39,YIrSES,Returned,WH2,Good,False,True,False,True,False,71399,167.95851162646142,35699.5,1784.975,0
1620,1002,Laptop,69649,2,2,Chennai,IN,,Yes,4.169002394826805,0,36,OFF20,Returned,WH2,Bad,False,False,True,False,True,139298,150.08408621376498,46432.666666666664,3764.810810810811,0
4249,1435,Laptop,95831,2,2,Mumbai,IND,,Y,2.2152702719909234,1,8,OFF20,Returned,WH2,Good,False,True,True,False,False,191662,17.722162175927387,63887.333333333336,21295.777777777777,1
74,1765,Mobile,53190,1,2,Hyderabad,IND,2023-04-05,Y,4.868297527541088,1,372,YIrSES,Returned,WH1,Good,False,True,False,True,False,53190,1811.0066802452848,26595.0,142.60053619302948,0
825,1836,Headphones,56587,4,1,Delhi,IN,,No,3.139970364961918,0,408,OFF20,Returned,WH1,Average,False,True,False,True,True,226348,1281.1079089044624,45269.6,553.4180929095354,0
1649,1019,Headphones,32475,3,1,Mumbai,India,,No,1.3691990290802636,1,115,OFF20,Not Returned,WH1,Bad,False,True,False,True,False,97425,157.4578883442303,24356.25,839.8706896551724,0
2169,1754,Mobile,87141,3,0,Hyderabad,IND,,No,3.196035252603883,2,250,OFF20,Returned,WH1,Good,True,False,False,True,False,261423,799.0088131509707,65355.75,1041.5258964143427,0
4010,1175,Mobile,29923,4,0,Delhi,India,,N,4.316965345247389,2,371,OFF20,Returned,WH2,Good,False,True,False,True,True,119692,1601.5941430867813,23938.4,321.752688172043,0
3724,1004,Laptop,45395,2,3,Hyderabad,India,,N,3.740084752324462,2,433,OFF20,Returned,WH2,Good,False,False,False,False,True,90790,1619.4566977564918,30263.333333333332,209.19354838709677,0
2547,1278,Mobile,5423,4,3,Mumbai,India,2023-04-05,Y,3.990394642755158,1,441,YIrSES,Not Returned,WH1,Average,False,False,False,False,False,21692,1759.7640374550247,4338.4,49.07692307692308,0
3312,1057,Headphones,80085,1,3,Chennai,India,,N,1.492121407636926,1,334,OFF20,Not Returned,WH3,Average,True,False,True,False,False,80085,498.3685501507333,40042.5,239.0597014925373,0
119,1489,Shoes,77032,1,2,Chennai,IND,2023-04-05,N,2.267687038705633,2,400,SAVE10,Returned,WH3,Bad,False,True,True,False,True,77032,907.0748154822531,38516.0,192.0997506234414,0
2246,1567,Headphones,39860,3,3,Mumbai,IN,,N,1.8503214817752656,2,413,OFF20,Returned,WH3,Bad,False,True,False,False,True,119580,764.1827719731847,29895.0,288.84057971014494,0
3605,1221,Shoes,78035,2,2,Chennai,IND,,No,4.210432804622354,2,472,OFF20,Not Returned,WH3,Bad,True,False,False,False,False,156070,1987.3242837817509,52023.333333333336,329.95771670190277,0
3342,1062,Dress,13632,2,3,Chennai,India,,No,3.946342447390764,2,170,OFF20,Not Returned,WH3,Good,True,False,False,False,False,27264,670.8782160564299,9088.0,159.43859649122808,0
375,1149,Laptop,88549,4,3,Delhi,India,,Yes,3.187542107568454,2,106,SAVE10,Returned,WH2,Good,True,False,False,False,True,354196,337.8794634022561,70839.2,3310.2429906542056,0
3422,1733,Laptop,58189,1,2,Hyderabad,IN,,Yes,1.265531813969477,2,488,SAVE10,Returned,WH3,Average,False,False,True,False,True,58189,617.5795252171047,29094.5,118.9959100204499,0
708,1936,Headphones,74564,4,3,Mumbai,IN,,No,1.4324142608359691,2,156,SAVE10,Not Returned,WH3,Good,False,False,False,True,True,298256,223.4566246904112,59651.2,1899.71974522293,0
300,1731,Dress,15928,4,3,Mumbai,IN,,No,3.046833190761577,2,192,SAVE10,Not Returned,WH2,Good,False,False,False,True,True,63712,584.9919726262228,12742.4,330.1139896373057,0
678,1311,Dress,74456,3,3,Chennai,India,,No,1.751448214392239,2,403,SAVE10,Not Returned,WH1,Bad,False,True,False,True,True,223368,705.8336304000723,55842.0,552.8910891089109,0
2305,1382,Headphones,26033,3,3,Chennai,IN,,N,2.617808716777785,1,291,YIrSES,Returned,WH1,Good,True,False,True,False,True,78099,761.7823365823353,19524.75,267.46232876712327,0
120,1354,Dress,90235,4,3,Mumbai,IND,2023-04-05,Y,3.672404317942982,1,459,YIrSES,Returned,WH2,Bad,True,False,True,False,True,360940,1685.6335819358287,72188.0,784.6521739130435,0
854,1703,Dress,64837,1,3,Delhi,IN,,N,3.053157048520311,0,134,YIrSES,Returned,WH2,Bad,True,False,False,False,True,64837,409.12304450172167,32418.5,480.27407407407406,0
1663,1062,Dress,56025,4,3,Hyderabad,IN,,N,2.8666790413485432,1,394,YIrSES,Returned,WH2,Average,False,True,False,False,True,224100,1129.471542291326,44820.0,567.3417721518987,0
3113,1536,Headphones,84482,1,1,Mumbai,India,2023-04-05,Yes,3.6644574003336334,1,455,OFF20,Returned,WH3,Bad,True,False,False,True,True,84482,1667.328117151803,42241.0,185.26754385964912,0
4929,1809,Headphones,64004,4,3,Chennai,IND,2023-04-05,No,4.864252565356072,0,257,OFF20,Returned,WH3,Average,False,False,False,True,True,256016,1250.1129092965105,51203.2,992.3100775193799,0
4965,1937,Laptop,38426,3,3,Chennai,IND,2023-04-05,Yes,4.14978132395456,1,144,YIrSES,Not Returned,WH3,Average,False,True,False,False,False,115278,597.5685106494566,28819.5,795.0206896551724,0
3036,1722,Laptop,87309,2,1,Mumbai,India,2023-04-05,No,4.518156815950254,2,434,YIrSES,Returned,WH2,Average,True,False,False,False,True,174618,1960.8800581224104,58206.0,401.4206896551724,0
1912,1555,Laptop,24947,1,1,Chennai,India,,Yes,2.630676706151036,1,112,YIrSES,Returned,WH2,Good,True,False,False,False,False,24947,294.63579108891605,12473.5,220.76991150442478,0
4991,1997,Laptop,26443,3,2,Chennai,India,2023-04-05,Y,4.290498039846739,0,198,YIrSES,Returned,WH2,Good,False,False,False,False,False,79329,849.5186118896543,19832.25,398.63819095477385,0
1523,1470,Shoes,72618,4,2,Mumbai,India,,No,4.006982118204732,1,200,OFF20,Not Returned,WH2,Good,False,True,False,False,False,290472,801.3964236409464,58094.4,1445.134328358209,0
4667,1454,Laptop,56441,2,2,Delhi,IND,,N,1.3057498766204154,2,400,OFF20,Not Returned,WH2,Good,False,True,True,False,False,112882,522.2999506481661,37627.333333333336,281.501246882793,0
305,1855,Laptop,31623,2,2,Mumbai,India,,N,2.9420148179513115,2,304,OFF20,Not Returned,WH3,Good,False,True,False,True,False,63246,894.3725046571986,21082.0,207.36393442622952,0
1721,1290,Laptop,20894,2,2,Delhi,India,,N,1.9661776135778712,2,17,OFF20,Not Returned,WH2,Average,False,True,True,False,True,41788,33.42501943082381,13929.333333333334,2321.5555555555557,0
4177,1988,Laptop,19680,1,3,Delhi,India,,Yes,4.294479860210003,2,390,SAVE10,Not Returned,WH2,Bad,True,False,True,False,False,19680,1674.847145481901,9840.0,50.332480818414325,0
369,1596,Laptop,65786,2,0,Delhi,India,2023-04-05,Y,3.550927218286744,0,201,SAVE10,Returned,WH2,Average,True,False,True,False,False,131572,713.7363708756355,43857.333333333336,651.3465346534654,0
1418,1952,Headphones,86206,2,2,Delhi,India,,Y,1.4848402987055098,2,397,OFF20,Returned,WH2,Good,False,False,False,False,True,172412,589.4815985860874,57470.666666666664,433.1959798994975,0
3638,1490,Dress,30032,4,3,Delhi,IND,,No,4.30808709002147,2,273,OFF20,Not Returned,WH2,Average,False,True,False,False,True,120128,1176.1077755758613,24025.6,438.42335766423355,0
1422,1456,Mobile,24095,1,2,Hyderabad,IND,,Y,2.2779624291796368,1,249,SAVE10,Not Returned,WH3,Average,True,False,True,False,True,24095,567.2126448657295,12047.5,96.38,0
1086,1214,Mobile,78859,2,1,Chennai,IND,,Y,1.5740893941625127,2,307,YIrSES,Returned,WH3,Average,True,False,True,False,True,157718,483.2454440078914,52572.666666666664,512.0714285714286,0
1956,1097,Dress,21839,4,1,Chennai,India,,No,3.0724589544226424,2,494,OFF20,Returned,WH3,Bad,False,True,False,True,True,87356,1517.7947234847854,17471.2,176.47676767676768,0
2801,1546,Dress,84670,3,1,Mumbai,India,2023-04-05,N,1.1796124695803227,0,70,SAVE10,Not Returned,WH1,Bad,True,False,False,False,True,254010,82.57287287062259,63502.5,3577.605633802817,0
1481,1607,Shoes,43015,2,2,Delhi,India,2023-04-05,Yes,3.3420132267445752,1,286,YIrSES,Not Returned,WH2,Average,False,True,False,False,False,86030,955.8157828489485,28676.666666666668,299.7560975609756,0
1296,1133,Mobile,49534,1,2,Delhi,India,2023-04-05,Yes,1.6693215602295235,1,126,OFF20,Not Returned,WH3,Average,False,False,False,True,False,49534,210.33451658891997,24767.0,390.0314960629921,0
2825,1338,Headphones,51888,2,3,Delhi,India,,N,4.865602319253748,1,6,OFF20,Not Returned,WH3,Good,False,False,False,True,True,103776,29.193613915522487,34592.0,14825.142857142857,-1
3066,1944,Laptop,32148,4,0,Delhi,India,,N,4.383431028128467,0,243,OFF20,Not Returned,WH1,Average,False,False,False,True,False,128592,1065.1737398352175,25718.4,527.016393442623,0
4678,1851,Mobile,207,4,3,Delhi,India,,No,3.5545043990334566,1,125,OFF20,Not Returned,WH1,Good,True,False,False,False,True,828,444.3130498791821,165.6,6.571428571428571,0
860,1121,Mobile,18647,1,3,Delhi,India,2023-04-05,Yes,2.3829524963004083,1,34,YIrSES,Not Returned,WH2,Bad,True,False,False,False,True,18647,81.02038487421387,9323.5,532.7714285714286,0
2337,1258,Headphones,94431,3,3,Hyderabad,IN,,Yes,2.063758091746165,0,29,YIrSES,Not Returned,WH2,Bad,True,False,False,False,False,283293,59.848984660638784,70823.25,9443.1,0
552,1540,Shoes,26343,4,2,Chennai,IN,,Y,3.09710864611705,0,418,YIrSES,Returned,WH3,Average,False,True,True,False,True,105372,1294.5914140769269,21074.4,251.48448687350836,0
404,1583,Laptop,82790,1,0,Mumbai,India,2023-04-05,No,2.435384022201235,1,309,OFF20,Returned,WH3,Average,False,True,True,False,False,82790,752.5336628601816,41395.0,267.06451612903226,0
630,1180,Headphones,31822,1,0,Mumbai,IN,,N,2.790435305065459,0,406,OFF20,Returned,WH1,Average,False,False,False,True,False,31822,1132.9167338565765,15911.0,78.18673218673219,0
87,1971,Laptop,79151,3,1,Mumbai,India,,Y,4.74439437522638,2,110,OFF20,Returned,WH1,Bad,True,False,False,True,True,237453,521.8833812749018,59363.25,2139.2162162162163,0
1724,1481,Shoes,19478,2,0,Mumbai,India,2023-04-05,Yes,2.225026374861253,1,237,YIrSES,Returned,WH3,Good,True,False,False,True,True,38956,527.3312508421169,12985.333333333334,163.68067226890756,0
2259,1696,Laptop,32717,2,1,Mumbai,India,,Yes,1.156730052332835,0,183,YIrSES,Not Returned,WH1,Average,True,False,False,False,True,65434,211.6815995769088,21811.333333333332,355.6195652173913,0
4081,1514,Laptop,50075,2,0,Mumbai,India,,No,2.5025965695799166,0,269,YIrSES,Not Returned,WH1,Good,False,True,False,False,True,100150,673.1984772169976,33383.333333333336,370.9259259259259,0
4776,1038,Shoes,86657,2,0,Hyderabad,India,,No,4.071021036369936,0,477,OFF20,Not Returned,WH3,Good,False,True,False,True,True,173314,1941.8770343484596,57771.333333333336,362.581589958159,0
455,1061,Laptop,1838,1,2,Hyderabad,IN,,No,3.8684406287288846,0,202,OFF20,Not Returned,WH3,Good,False,True,False,True,False,1838,781.4250070032347,919.0,9.054187192118226,0
4675,1703,Shoes,93936,4,2,Mumbai,IN,,Y,4.658504297646653,2,9,SAVE10,Returned,WH2,Bad,False,True,True,False,False,375744,41.926538678819874,75148.8,37574.4,-1
1782,1340,Laptop,83848,1,2,Mumbai,IN,,No,2.1477397341671174,2,155,OFF20,Returned,WH1,Bad,True,False,True,False,True,83848,332.8996587959032,41924.0,537.4871794871794,0
2633,1437,Mobile,41401,3,0,Mumbai,IND,2023-04-05,Yes,1.7591317739944283,2,52,OFF20,Returned,WH1,Good,True,False,False,False,True,124203,91.47485224771027,31050.75,2343.4528301886794,0
2166,1428,Laptop,70076,2,0,Hyderabad,IND,2023-04-05,Yes,3.241794494528153,2,15,SAVE10,Not Returned,WH3,Good,False,False,False,True,True,140152,48.6269174179223,46717.333333333336,8759.5,0
3704,1643,Dress,7162,4,2,Delhi,India,,N,1.3661665605436788,2,120,SAVE10,Not Returned,WH3,Good,False,False,False,True,True,28648,163.93998726524146,5729.6,236.7603305785124,0
4707,1992,Headphones,8344,3,3,Delhi,IN,,Y,1.0702634903296002,0,220,YIrSES,Returned,WH2,Bad,False,True,False,True,False,25032,235.45796787251206,6258.0,113.26696832579185,0
4389,1647,Dress,3287,4,3,Delhi,IND,,No,4.225600723852598,0,259,OFF20,Returned,WH2,Bad,False,True,False,False,False,13148,1094.4305874778229,2629.6,50.56923076923077,0
1038,1876,Headphones,97363,3,1,Chennai,IND,,No,2.767820549516643,1,201,OFF20,Not Returned,WH3,Bad,False,True,False,False,True,292089,556.3319304528452,73022.25,1445.9851485148515,0
3923,1769,Dress,39075,3,1,Chennai,India,,No,3.737993822800531,0,322,YIrSES,Not Returned,WH2,Bad,False,False,False,False,True,117225,1203.634010941771,29306.25,362.9256965944272,0
2605,1450,Mobile,74247,3,2,Chennai,India,,N,4.108504905213652,2,434,YIrSES,Not Returned,WH2,Good,False,False,False,False,False,222741,1783.091128862725,55685.25,512.048275862069,0
2362,1468,Mobile,92812,1,2,Delhi,India,,Yes,4.368916928487479,0,177,OFF20,Not Returned,WH3,Good,False,False,False,False,False,92812,773.2982963422838,46406.0,521.4157303370787,0
1002,1527,Headphones,44522,1,3,Chennai,India,,Yes,1.901304694443772,0,258,OFF20,Returned,WH3,Good,True,False,True,False,False,44522,490.5366111664932,22261.0,171.8996138996139,0
3528,1460,Dress,16121,3,3,Chennai,IND,2023-04-05,Yes,2.116000452785331,1,467,SAVE10,Returned,WH1,Bad,True,False,False,False,False,48363,988.1722114507496,12090.75,103.33974358974359,0
4891,1890,Laptop,73084,2,1,Chennai,IND,,Yes,1.1692586529687077,0,155,SAVE10,Returned,WH1,Average,True,False,False,False,False,146168,181.23509121014968,48722.666666666664,936.974358974359,0
1500,1806,Dress,18833,4,3,Chennai,IND,,Yes,4.210857393628004,1,35,SAVE10,Not Returned,WH3,Average,True,False,False,False,False,75332,147.38000877698013,15066.4,2092.5555555555557,0
1650,1234,Mobile,16477,4,2,Hyderabad,India,,N,2.176331215310246,2,225,YIrSES,Returned,WH2,Bad,True,False,False,True,True,65908,489.67452344480535,13181.6,291.62831858407077,0
3051,1120,Shoes,29354,3,2,Mumbai,IN,,Yes,1.528430816709473,1,75,OFF20,Returned,WH2,Good,True,False,False,False,True,88062,114.63231125321046,22015.5,1158.7105263157894,0
4027,1348,Headphones,64735,4,3,Mumbai,IN,,Yes,3.5650502301863174,2,329,SAVE10,Returned,WH2,Bad,True,False,False,True,True,258940,1172.9015257312985,51788.0,784.6666666666666,0
3294,1255,Laptop,66063,3,0,Mumbai,IN,2023-04-05,Y,4.3723968311115495,2,155,OFF20,Not Returned,WH2,Average,True,False,True,False,True,198189,677.7215088222902,49547.25,1270.4423076923076,0
451,1943,Mobile,26258,2,1,Chennai,IN,,No,3.461450561427264,0,446,SAVE10,Returned,WH2,Good,True,False,True,False,True,52516,1543.8069503965596,17505.333333333332,117.48545861297539,0
1023,1059,Laptop,55322,1,1,Delhi,India,,N,4.0403596359024885,0,171,SAVE10,Returned,WH2,Average,True,False,True,False,True,55322,690.9014977393256,27661.0,321.63953488372096,0
3041,1755,Laptop,79545,2,0,Mumbai,IN,,N,4.903109849083824,2,172,SAVE10,Returned,WH3,Good,True,False,True,False,True,159090,843.3348940424178,53030.0,919.5953757225434,0
4229,1194,Shoes,83653,2,0,Hyderabad,India,,N,4.511941804399502,1,116,SAVE10,Returned,WH2,Good,False,True,True,False,True,167306,523.3852493103423,55768.666666666664,1429.965811965812,0
159,1433,Headphones,33298,1,0,Mumbai,IND,,N,4.563490125534351,1,457,SAVE10,Returned,WH1,Good,False,True,False,True,True,33298,2085.5149873691985,16649.0,72.70305676855895,0
587,1669,Dress,13418,1,1,Mumbai,IND,,Y,4.712267390375645,2,221,YIrSES,Returned,WH1,Average,True,False,True,False,True,13418,1041.4110932730175,6709.0,60.44144144144144,0
513,1158,Shoes,87162,4,0,Delhi,IN,2023-04-05,Yes,2.4386817583554503,2,42,YIrSES,Not Returned,WH2,Average,False,True,False,True,True,348648,102.42463385092891,69729.6,8108.093023255814,0
1590,1344,Dress,13645,3,0,Chennai,IND,,No,4.619524421000344,1,171,YIrSES,Not Returned,WH1,Good,False,True,True,False,True,40935,789.9386759910589,10233.75,237.99418604651163,0
3563,1874,Shoes,795,4,1,Chennai,IND,2023-04-05,N,1.994442241290435,1,370,YIrSES,Not Returned,WH1,Good,False,True,True,False,True,3180,737.9436292774609,636.0,8.571428571428571,0
216,1781,Mobile,96567,3,3,Chennai,India,2023-04-05,Y,3.270690811732189,2,347,SAVE10,Not Returned,WH3,Good,False,False,False,True,False,289701,1134.9297116710695,72425.25,832.4741379310345,0
1534,1943,Mobile,49822,2,3,Hyderabad,IND,2023-04-05,Yes,3.984636338795701,0,403,YIrSES,Not Returned,WH1,Good,False,False,False,False,False,99644,1605.8084445346674,33214.666666666664,246.64356435643563,0
813,1837,Headphones,35611,1,3,Mumbai,IND,,Yes,1.653807208855918,0,333,SAVE10,Returned,WH3,Average,False,False,False,False,False,35611,550.7178005490207,17805.5,106.61976047904191,0
1562,1099,Headphones,19983,1,3,Mumbai,IN,2023-04-05,Y,3.1834226457887134,0,360,SAVE10,Returned,WH2,Bad,True,False,True,False,True,19983,1146.032152483937,9991.5,55.35457063711911,0
3517,1947,Shoes,83293,3,1,Chennai,IN,,No,3.994890153989297,1,277,SAVE10,Returned,WH3,Good,False,False,True,False,True,249879,1106.5845726550353,62469.75,898.8453237410072,0
1089,1723,Mobile,43412,1,0,Chennai,India,,N,4.889637960101388,0,177,SAVE10,Returned,WH1,Average,False,True,False,True,False,43412,865.4659189379457,21706.0,243.8876404494382,0
3325,1226,Laptop,6150,1,1,Chennai,IND,,Yes,4.664823493084338,0,485,SAVE10,Not Returned,WH2,Average,False,True,False,True,False,6150,2262.439394145904,3075.0,12.654320987654321,0
1877,1116,Laptop,42526,4,0,Delhi,IND,,N,3.348010859526833,0,450,YIrSES,Returned,WH3,Average,False,True,False,True,False,170104,1506.604886787075,34020.8,377.1707317073171,0
4428,1840,Headphones,37081,2,3,Delhi,IND,,N,3.736419970063896,0,223,SAVE10,Returned,WH3,Average,False,False,False,True,False,74162,833.2216533242488,24720.666666666668,331.08035714285717,0
3931,1230,Mobile,14470,3,1,Delhi,IND,,N,3.0850097234675413,0,412,YIrSES,Returned,WH3,Average,False,True,False,True,True,43410,1271.024006068627,10852.5,105.10895883777239,0
812,1414,Laptop,84573,1,3,Mumbai,IND,,No,1.7635297871345004,2,197,YIrSES,Not Returned,WH1,Average,False,True,False,True,False,84573,347.4153680654966,42286.5,427.1363636363636,0
3439,1000,Mobile,6944,3,3,Mumbai,IND,2023-04-05,N,3.979756486247668,1,339,YIrSES,Not Returned,WH1,Bad,False,False,False,False,False,20832,1349.1374488379595,5208.0,61.27058823529412,0
3643,1108,Laptop,67418,3,1,Chennai,IND,,N,4.322983249164978,1,37,SAVE10,Not Returned,WH1,Bad,True,False,True,False,False,202254,159.9503802191042,50563.5,5322.473684210527,0
